ID,House_Type,Message,Area,Rooms,Price,Date,Location
832494954,Yazlık,HAKAN EMLAKTAN DENİZE YÜRÜME MESAFESİNDE MÜSTAKİL YAZLIK,310,4+1,620.000 TL,16 Temmuz 2020,Davutlar
834402143,Daire,kaçırılmaz fırsat,125,2+2,289.000 TL,22 Temmuz 2020,Davutlar
849975451,Yazlık,DENİZE 600 METRE MESAFEDE ÇİFT BAHÇELİ 3+1 YAZLIK,150,3+1,620.000 TL,13 Ağustos 2020,Davutlar
830510249,Yazlık,Kuşadası Satılık Denize 80mt 2+1 Dubleks Daire,100,2+1,585.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
849788485,Daire,KUŞADASI DAVUTLARDA SATILIK 2+1 DAİRE,100,2+1,335.000 TL,12 Ağustos 2020,Davutlar
845617964,Daire,Davutlar Merkezde Site İçi Yazlık Daire,95,2+1,268.000 TL,30 Temmuz 2020,Davutlar
839394962,Daire,OPSİYONLANDI,95,2+1,215.000 TL,07 Ağustos 2020,Davutlar
849361401,Daire,kuşadası davutlar merkezde satılık 2+1 daire,85,2+1,250.000 TL,11 Ağustos 2020,Davutlar
844477369,Daire,SAHİBİNDEN 2+1 0 DAİRE DENİZE 1KM,85,2+1,330.000 TL,26 Temmuz 2020,Davutlar
836678571,Daire,"KUŞADASI DAVUTLAR,DA LÜKS YAPIM DUBLEKSLER..",150,3+1,370.000 TL,29 Temmuz 2020,Davutlar
847789342,Daire,ARİA'DAN DAVUTLAR MERKEZDE 2+1 UYGUN FIYATLI DAIRE,85,2+1,250.000 TL,06 Ağustos 2020,Davutlar
847231622,Yazlık,Aysel'den Kuşadası Yavansuda 4 +1 Triplex Yazlık,225,4+1,725.000 TL,05 Ağustos 2020,Davutlar
847138170,Daire,GÜZELÇAMLIDA SAHİLE 350 METRE SIFIR DAİRE,130,3+1,500.000 TL,04 Ağustos 2020,Güzelçamlı Mh.
843372971,Daire,KUŞADASI DAVUTLAR SATILIK BAHÇELİ 1+1 KÖŞE KONUM DAİRE,60,1+1,215.000 TL,22 Temmuz 2020,Davutlar
814195904,Daire,AKDENİZ den DAVUTLAR MERKEZDE YENİ YAPIM ASANSÖRLÜ 85 M2 DAİRE,85,2+1,265.000 TL,03 Ağustos 2020,Davutlar
844753903,Daire,kuşadası davutlar merkezde satılık 1+1 daire,60,1+1,235.000 TL,27 Temmuz 2020,Davutlar
776896544,Daire,GÜZELÇAMLIDA PANORAMİK MANZARALI DAİRELER SON 3 DAIRE,115,2+1,485.000 TL,10 Ağustos 2020,Güzelçamlı Mh.
844232179,Daire,Güzelçamlıda satılık daire,75,2+1,290.000 TL,25 Temmuz 2020,Güzelçamlı Mh.
850083263,Daire,DAVUTLARDA SİTE İÇİ DENİZ MANZARALI 5+1 DUBLEX,235,5+1,430.000 TL,13 Ağustos 2020,Davutlar
838646338,Daire,Davutlar merkezde evraklari tam 2+1 dublex daire,110,2+1,230.000 TL,06 Ağustos 2020,Davutlar
842266640,Villa,satılık villa,125,4+1,535.000 TL,18 Temmuz 2020,Davutlar
849598037,Daire,Kuşadası davutlarda 1+1,55,1+1,195.000 TL,12 Ağustos 2020,Davutlar
838037212,Daire,HAVUZLU SİTEDE 1+1 DAİRE,60,1+1,180.000 TL,02 Ağustos 2020,Davutlar
847255894,Daire,KUŞADASI DAVUTLAR MERKEZDE 3+1 GENİŞ BALKONLU ARA KAT DAİRE,150,3+1,275.000 TL,05 Ağustos 2020,Davutlar
844277290,Daire,kusadasi davutlar merkezde satılık 3+1 dublex,200,3+1,325.000 TL,25 Temmuz 2020,Güzelçamlı Mh.
788827824,Daire,Kuşadası Davutlar'da 4+1 Kapalı Mutfak Çatı Dubleks Daire,155,4+1,335.000 TL,05 Ağustos 2020,Davutlar
849625438,Yazlık,FİLİZ EMLAKTAN DENİZE YAKIN 2+1 YAZLIK,90,2+1,630.000 TL,12 Ağustos 2020,Davutlar
811143928,Villa,Kusadasi davutlarda satılık kelepir lüks 4+1villa,180,3+1,440.000 TL,08 Ağustos 2020,Davutlar
840667834,Daire,BEMKA SİTESİ HAVUZLU BLOKda NO:7 ARAKAT DAİRE SATILIKTIR,55,1+1,195.000 TL,12 Ağustos 2020,Davutlar
847425263,Daire,YENİ YUVAM'DAN SATILIK DENİZ MANZARALI LÜX 4+1 DUBLEX DAİRE,180,4+1,370.000 TL,05 Ağustos 2020,Davutlar
828580836,Yazlık,SATILIK MUHTEŞEM YAZLIK,160,3+1,600.000 TL,04 Ağustos 2020,Güzelçamlı Mh.
843934096,Villa,YENİ YUVAM'DAN SATILIK LÜX MÜSTAKİL VİLLA,100,2+1,650.000 TL,24 Temmuz 2020,Davutlar
840381788,Daire,Aydın Kuşadası Davutlar,160,3+1,400.000 TL,10 Ağustos 2020,Davutlar
842003713,Daire,Havuzlu sitede yazlık 1+1 daire,70,1+1,285.000 TL,17 Temmuz 2020,Davutlar
791928711,Daire,YENİ YUVAM'DAN EMSALSİZ ÇATI DÜBLEX,160,3+1,345.000 TL,23 Temmuz 2020,Davutlar
694061234,Daire,GÜZELÇAMLI DAVUTLAR..3+1 FANTAZİ GENIŞ DAİRE,160,3+1,450.000 TL,02 Ağustos 2020,Güzelçamlı Mh.
849339800,Daire,KUŞADASI DAVUTLARDA 3+1 FIRSAT DAİRE,150,3+1,257.000 TL,11 Ağustos 2020,Davutlar
841282923,Villa,KUŞADASI GÜZELÇAMLI'DA DENİZE 300 m BÜYÜTÜLEBİLECEK NİTELİKTE,190,3+1,665.000 TL,14 Temmuz 2020,Güzelçamlı Mh.
836938469,Daire,GUZELCAMLI MERKEZDE KULLANUSLI LUX DAIRE,80,2+1,355.000 TL,30 Temmuz 2020,Güzelçamlı Mh.
832563344,Daire,DAVUTLAR MERKRZDE GENİŞ ÇİFT BALKONLU İKİ ÇEPHELİ SATILIK 3+1,130,3+1,250.000 TL,17 Temmuz 2020,Davutlar
782317169,Daire,yalı emlaktan satlık lux havuzlu daire,80,2+1,370.000 TL,24 Temmuz 2020,Davutlar
850072925,Daire,"Denize 100 Metre, Şehir Merkezinde",85,2+1,305.000 TL,13 Ağustos 2020,Güzelçamlı Mh.
842067319,Daire,KUŞADASI DAVUTLAR TATİL BELDESİNDE 2+1 SATILIK DAIRE.,100,2+1,263.000 TL,17 Temmuz 2020,Davutlar
843585214,Daire,ACİİLL SATILIK DAVUTLAR ÇARŞI İÇERİSİNDE LÜKS 1+1 DAİRE,55,1+1,187.000 TL,23 Temmuz 2020,Davutlar
848736880,Yazlık,GÜZELÇAMLI' DA 2+1 SÜPER LÜX DUBLEKS DAİRE,140,2+1,600.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
842381671,Daire,YCS DEN ASANSÖRLÜ KALORİFERLİ DENİZ MANZARALI DUBLEX DAİRE,170,3+2,550.000 TL,18 Temmuz 2020,Güzelçamlı Mh.
837015829,Yazlık,KUSADASI DAVUTLARDA 3+1 HAVUZLU VILLA,250,3+1,675.000 TL,03 Ağustos 2020,Davutlar
844445205,Daire,Kuşadası Davutlar,110,2+1,250.000 TL,26 Temmuz 2020,Davutlar
841201102,Daire,2+1 dört tarafı açık karanlık odası çapı yok güney cepheli,110,2+1,375.000 TL,13 Ağustos 2020,Davutlar
846772748,Daire,Kuşadası Davutlar'da Geniş ve Kullanışlı 1+1 Eşyalı Daire,65,1+1,195.000 TL,03 Ağustos 2020,Davutlar
842974901,Daire,SAHİBİNDEN!! KAÇIRILMAYACAK ÇATI DUBLEX,155,3+1,450.000 TL,21 Temmuz 2020,Davutlar
843302136,Daire,ACİL KUŞADASI DAVUTLARDA ACİL SATILIK 3+1 ARA KAT 15 m2 BALKONLU,165,3+1,325.000 TL,22 Temmuz 2020,Davutlar
836665069,Yazlık,MİS DEN DENİZ MANZARALI BAHÇELİ SATILIK YAZLIK,270,4+1,600.000 TL,31 Temmuz 2020,Davutlar
849986448,Daire,DAVUTLAR MERKEZDE 4+1 SATILIK DUBLEKS DAİRE,185,4+1,500.000 TL,13 Ağustos 2020,Davutlar
832121935,Yazlık,kuşadası davutlar sahilinde satılık yazlık daire,95,2+1,420.000 TL,15 Temmuz 2020,Davutlar
836638002,Daire,KUŞADASI DAVUTLAR MERKEZDE OTOPARKLI LÜKS DAİRELER...,130,3+1,365.000 TL,29 Temmuz 2020,Davutlar
834117297,Müstakil Ev,KUŞADASI ĞÜZELÇAMLI DAVUTLAR ARASI MUSTAKIL SIFIR VİLLA,120,3+1,635.000 TL,22 Temmuz 2020,Davutlar
824867150,Villa,SAHİBİNDEN Kuşadası Güzelçamlı'da Site İçerisinde Köşe Villa,160,3+1,695.000 TL,26 Mayıs 2020,Güzelçamlı Mh.
699084344,Daire,Medser Yapı'dan Yeni Proje; Yeşil Vadi Konakları,60,1+1,240.000 TL,11 Ağustos 2020,Davutlar
841844414,Yazlık,DAVUTLARDA EŞYALI HAVUZLU LÜKS SİTE,62,1+1,270.000 TL,16 Temmuz 2020,Davutlar
839384441,Yazlık,çok acil satılık büyük bahçeli yazlık DENİZE 100M,380,3+1,575.000 TL,11 Ağustos 2020,Davutlar
845396017,Müstakil Ev,Kuşadası davutlar merkezde satılık 4+1 müstakil dublex,385,4+1,370.000 TL,29 Temmuz 2020,Güzelçamlı Mh.
848619212,Daire,GÜZELÇAMLI MERKEZDE 3+1 DAİRE,120,3+1,330.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
839725957,Yazlık,bu ev kaçmaz yalı emlaktan satlık,120,3+1,530.000 TL,09 Ağustos 2020,Davutlar
769705152,Yazlık,Satılık triplex yazlık,220,5+1,570.000 TL,24 Aralık 2019,Davutlar
845321340,Daire,KUŞADASI DAVUTLAR MERKEZDE 3+1 ARA KAT SIFIR DAİRE,130,3+1,275.000 TL,29 Temmuz 2020,Davutlar
838910871,Villa,"SON RÖTUŞLAR SİZDEN, UYGUN FİYATA, 4+1 TRİPLEKS VİLLA",200,4+1,550.000 TL,06 Ağustos 2020,Davutlar
838322877,Daire,2+1 dairemiz,85,2+1,275.000 TL,13 Ağustos 2020,Davutlar
690938122,Villa,DENIZ VE ÇAM ORMAN MANZARALI VILLA,160,4+1,610.000 TL,19 Temmuz 2020,Güzelçamlı Mh.
847472889,Daire,KUŞADASI GÜZELÇAMLIDA 2+1 85M2 BAHÇE KATI DAİRE.,95,2+1,290.000 TL,05 Ağustos 2020,Güzelçamlı Mh.
846468216,Daire,Kuşadası davutlar merkezde satılık 3+1 daire,150,3+1,260.000 TL,02 Ağustos 2020,Davutlar
834004388,Daire,KUŞADASINDA SATILIK DAVUTLARDA KELEPİR 3+1,152,3+1,290.000 TL,21 Haziran 2020,Davutlar
696973413,Daire,"Anadolu inşaat tan davutlar da kaplıcalar mevki 2+1,3+1 daireler",80,2+1,370.000 TL,05 Ağustos 2020,Davutlar
847737069,Daire,kusadasi davutlarda satilik daire,130,3+1,320.000 TL,10 Ağustos 2020,Davutlar
844200947,Daire,Kuşadası Davutlar,55,1+1,180.000 TL,25 Temmuz 2020,Davutlar
843671759,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK SIFIR ARAKAT 2+1 DAİRE,90,2+1,215.000 TL,23 Temmuz 2020,Davutlar
810741861,Daire,Millipark yolu üstü daireler,75,2+1,395.000 TL,07 Ağustos 2020,Güzelçamlı Mh.
850077082,Yazlık,*MİS* EMLAKTAN KUŞADASINDA DENİZE 350 MT MASRAFSIZ YAZLIK,225,3+1,715.000 TL,13 Ağustos 2020,Davutlar
834282366,Daire,KUŞADASI DAVUTLAR MH 2+1 ARA KAT SATILIK DAİRE.,95,2+1,235.000 TL,22 Temmuz 2020,Davutlar
841417217,Daire,GÜZELÇAMLI MEVKİİNDE MİLLİ PARK BİTİŞİĞİNDE SATILIK SIFIR DAİRE,75,1+1,295.000 TL,15 Temmuz 2020,Güzelçamlı Mh.
845505860,Daire,KUŞADASI DAVUTLAR MERKEZDE 2+1 HAVUZLU SİTEDE LÜKS DAİRELER,90,2+1,275.000 TL,30 Temmuz 2020,Davutlar
814167361,Daire,HAKAN EMLAKTAN SATILIK DAİRE,140,3+1,285.000 TL,20 Temmuz 2020,Davutlar
770837394,Daire,DAVUTLAR;DA LANSMANA ÖZEL 260.000 TL DEN BAŞLAYAN 2+1 DAİRELER,120,2+1,340.000 TL,04 Ağustos 2020,Davutlar
841424386,Daire,DAVUTLAR MERKEZDE SIFIR YAPI 2+1 VE 3+1 SATILIK DAİRELER,90,2+1,370.000 TL,15 Temmuz 2020,Davutlar
847217604,Daire,Milli park ve Deniz manzaralı asansörlü daire,120,2+1,550.000 TL,05 Ağustos 2020,Güzelçamlı Mh.
836275420,Daire,MET EMLAKTAN Davutlarda Merkezi Konumlu Arakat Kupon 2+1 Daire,85,2+1,290.000 TL,28 Temmuz 2020,Davutlar
848063872,Yazlık,MİS DEN HAVUZLU SİTEDE FULL DENİZ MANZARALI 5+1 SATILIK YAZLIK,230,5+1,660.000 TL,07 Ağustos 2020,Davutlar
839885062,Daire,DAVUTLAR MERKEZDE 2+1 DAİRE,85,2+1,300.000 TL,09 Ağustos 2020,Davutlar
845942199,Daire,SAHİBİNDEN DAVUTLARIN EN GÜZEL DAİRESİ,100,2+1,342.000 TL,31 Temmuz 2020,Davutlar
843023825,Daire,Kuşadası Davutlar Eşin Garden'da Satılık Havuzlu 1+1 Daire!,65,1+1,245.000 TL,21 Temmuz 2020,Davutlar
849636227,Yazlık,ROTA GAYRİMENKUL DEN KUŞADASINDA HAVUZLU YAZLIK,68,1+1,525.000 TL,12 Ağustos 2020,Davutlar
846738038,Yazlık,DENİZE YAKIN MASRAFSIZ PIRIL PIRIL YAZLIK,180,2+1,630.000 TL,03 Ağustos 2020,Davutlar
832256403,Daire,Kuşadası satılık 2+1 daire,80,2+1,300.000 TL,15 Temmuz 2020,Davutlar
829319286,Yazlık,Kuşadası güzelçamlı da denize 800m bahçeli yazlık,100,1+1,300.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
845202137,Daire,KUŞADASI DAVUTLAR MERKEZDE 1+1 HAVUZLU SİTE. SATILIK SIFIR DAİRE,60,1+1,199.000 TL,29 Temmuz 2020,Davutlar
845157699,Yazlık,MİS**den**GENİŞ BAHÇELİ**DENİZE YAKIN**ÖNÜ AÇIK**TRIPLEXS**,150,3+1,550.000 TL,28 Temmuz 2020,Davutlar
830470379,Daire,kuşadası davutlar merkezde satılık 1 +1 daire,65,1+1,220.000 TL,11 Ağustos 2020,Davutlar
848790717,Daire,GÜZELÇAMLI MERKEZ DE 3+1 SATILIK DAİRE,130,3+1,330.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
749190040,Yazlık,Kuşadası GÜZELÇAMLI'DA Satılık Yazlık,85,2+1,295.000 TL,24 Ekim 2019,Güzelçamlı Mh.
836901373,Daire,ALTAR EMLAKTAN GÜZEL ÇAMLI DA 2+1,95,2+1,430.000 TL,05 Ağustos 2020,Güzelçamlı Mh.
843887402,Daire,KUŞADASI-DAVUTLAR MERKEZDE 2+1 SATILIK,85,2+1,375.000 TL,24 Temmuz 2020,Davutlar
843138567,Daire,TERHMAL BÖLGESİNDE DENİZ MANZARALI HAVUZLU SATILIK 1+1 DAİRE...,60,1+1,298.000 TL,21 Temmuz 2020,Davutlar
845148753,Daire,KUŞADASI DAVUTLAR SAHİL BÖLGESİ MERKEZDE 1+1 HAVUZLU SIFIR DAİRE,65,1+1,198.000 TL,28 Temmuz 2020,Davutlar
809850091,Daire,DAVUTLAR MERKEZ'DE HAVUZLU SİTE İÇİ 2+1 LUX DAİRELER,90,2+1,280.000 TL,04 Ağustos 2020,Davutlar
842801004,Daire,SATILIK DAİRE,165,3+1,260.000 TL,20 Temmuz 2020,Davutlar
845681975,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK HAVUZLU DAİRE,135,2+1,358.000 TL,30 Temmuz 2020,Davutlar
832104820,Daire,MET EMLAKTAN Guzelcamlida Ormana Komsu Deniz Manzarali Daire,115,2+1,385.000 TL,15 Temmuz 2020,Güzelçamlı Mh.
845347525,Daire,Güzelçamlı Milli Parka Yakın 2+1 Temiz Masrafsız Daire,130,2+1,410.000 TL,29 Temmuz 2020,Güzelçamlı Mh.
840117622,Daire,FİLİZ EMLAKTAN SATILIK 1+1 DAİRE...,55,1+1,175.000 TL,09 Ağustos 2020,Davutlar
848163735,Daire,KUŞADASI DAVUTLAR MERKEZDE 3+1 YÜKSEK KREDİLİ DAİRE 140m2 ŞOK,150,3+1,248.000 TL,07 Ağustos 2020,Davutlar
818615805,Yazlık,**HAKAN dan**HAVUZLU SİTEDE MASRAFSIZ**5+1 BAHÇELÎ YAZLIK ***,250,5+1,450.000 TL,04 Ağustos 2020,Davutlar
819929730,Daire,*MİS*EMLAKTAN KUŞADASINDA DENİZ MANZARALI SIFIR YAZLIK,345,4+1,550.000 TL,22 Temmuz 2020,Davutlar
836761196,Daire,KUSADASİ DAVUTLAR MERKEZ DE DAİRE,65,1+1,190.000 TL,04 Ağustos 2020,Davutlar
848336334,Daire,Boral yapıdan 1+1 satlık,100,1+1,212.500 TL,08 Ağustos 2020,Davutlar
848324353,Yazlık,GÜZELÇAMLI' DA 2+1 YAZLIK,90,2+1,400.000 TL,08 Ağustos 2020,Güzelçamlı Mh.
841503141,Daire,GÜZELÇAMLIDA SATILIK SIFIR DAİRE,80,2+0,375.000 TL,15 Temmuz 2020,Güzelçamlı Mh.
832930164,Daire,OPSİYONLUDUR,120,2+1,238.000 TL,17 Temmuz 2020,Davutlar
789359569,Daire,kuşadası davutlar merkezde 2+1 sıfır daire,120,2+1,250.000 TL,08 Ağustos 2020,Davutlar
844636149,Daire,KUŞADASI DAVUTLARDA ÇOK GENİŞ SIFIR 2+1 ARAKAT DAİRE,105,2+1,275.000 TL,27 Temmuz 2020,Davutlar
833613386,Daire,KUŞADASI GÜZELÇAMLIDA 2+1 DAIRE,80,2+1,385.000 TL,19 Temmuz 2020,Güzelçamlı Mh.
845910790,Müstakil Ev,GÜZELÇAMLI SİTELERDE SAHİBİNDEN SATILIK YAZLIK,74,2+1,650.000 TL,31 Temmuz 2020,Güzelçamlı Mh.
847662820,Daire,Site içinde ful deniz ve doğa manzaralı,110,2+1,450.000 TL,06 Ağustos 2020,Davutlar
814026233,Yazlık,MUSA DAN DENIZE 600 M MESAFEDE GENIS VERANDALI GENIS BAHCELI YAZ,200,3+1,574.000 TL,04 Ağustos 2020,Güzelçamlı Mh.
847970676,Daire,DAVUTLAR MAVİADA PRESTİJ SİTESİNDE DENİZ MANZARALI HAVUZLU 1+1,65,1+1,325.000 TL,07 Ağustos 2020,Davutlar
844020947,Yazlık,BLACK'den***DENİZE 1100 M***HAVUZLU***ÖZEL OTOPARKLI**­*DUBLEX***,120,2+1,630.000 TL,24 Temmuz 2020,Davutlar
839521309,Villa,Kuşadası davutlarda bulunan 3+1 yazlık villamız,200,3+1,440.000 TL,07 Ağustos 2020,Davutlar
842235370,Daire,FİLİZ EMLAKTAN TAM MERKEZDE SATILIK 1+1 DAİRE...,55,1+1,194.000 TL,18 Temmuz 2020,Davutlar
841971965,Daire,~~~KUŞADASI DAVUTLARDA LÜX YÜKSEK GİRİŞ 2+1DAİRE GÖRÜLMEYE DEĞER,95,2+1,310.000 TL,17 Temmuz 2020,Davutlar
826797540,Daire,DAVUTLAR SIFIR SİTE İÇİ BAHÇELİ 1+1 DAİRE,45,1+1,195.000 TL,31 Temmuz 2020,Davutlar
846834712,Villa,Kuşadası Davutlar'da Satılık Eşyalı 1+1 Daire!,75,1+1,165.000 TL,03 Ağustos 2020,Davutlar
839470278,Daire,ŞOK ŞOK ŞOK YILIN FIRSATI,115,3+1,265.000 TL,07 Ağustos 2020,Davutlar
833919202,Yazlık,yalı emlaktan satlık denize yakın yazlık,140,4+1,700.000 TL,20 Temmuz 2020,Davutlar
834735121,Daire,Kuşadası Davutlar Merkezinde 2+1 hiç oturulmamış Asansörlü Daire,80,2+1,235.000 TL,03 Ağustos 2020,Davutlar
844209973,Daire,şok şok şok Boral yapıdan 1+1,500,1+1,225.000 TL,25 Temmuz 2020,Davutlar
842554299,Daire,SAHİBİNDEN ÇATI DUBLEX 3+1 140 m2,160,3.5+1,280.000 TL,19 Temmuz 2020,Davutlar
734236040,Daire,ARİA 'DAN DAVUTLAR MERKEZDE SATILIK MUHTEŞEM 4 KATLI DAİRE,260,4+2,425.000 TL,18 Temmuz 2020,Davutlar
849302673,Yazlık,KUŞADASI ĞÜZELÇAMLI 4+1 YAZLIK,130,4+1,470.000 TL,11 Ağustos 2020,Güzelçamlı Mh.
845656645,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK HAVUZLU DAİRE,105,2+1,420.000 TL,30 Temmuz 2020,Davutlar
842008301,Yazlık,"KUŞADASI GÜZELÇAMLI'DA HAVUZLU SİTEDE,EŞYALI 4+1 KELEPİR YAZLIK",180,4+1,465.000 TL,17 Temmuz 2020,Güzelçamlı Mh.
834783953,Yazlık,DENİZE 150m. 2+1 EŞYALI DUBLEKS,120,2.5+1,535.000 TL,01 Ağustos 2020,Güzelçamlı Mh.
838392343,Daire,Site içinde 0.64 kredi imkanıyla 2+1,100,2+1,340.000 TL,08 Ağustos 2020,Davutlar
841250851,Yazlık,MİS DEN DENİZE 800 mt GENİŞ VERANDALI BAHÇELİ 3+1 SATILIK YAZLIK,140,3+1,535.000 TL,14 Temmuz 2020,Davutlar
643852802,Yazlık,KUŞADASI DAVUTLAR MERKEZDE 168 M2 3+1 VERANDALI YAZLIK DAİRE,168,3+1,480.000 TL,02 Ağustos 2020,Davutlar
841311464,Daire,2+1dairemiz,90,2+1,275.000 TL,15 Temmuz 2020,Davutlar
842914715,Yazlık,MAYS ADA'DAN SAHİLSİTELERİNDE DENİZE ÇOK YAKIN 3+1 HAVUZLU VİLLA,250,3+1,715.000 TL,20 Temmuz 2020,Davutlar
795622280,Yazlık,***MİS'DEN***DENİZ MANZARALI***GENİŞ BAHÇELİ***YAZLIK***,180,6+2,630.000 TL,15 Temmuz 2020,Davutlar
759205020,Yazlık,KUSADASI DAVUTLARDA FULL DENIZ MANZARALI 3+1 HAVUZLU VILLA,250,3+1,700.000 TL,08 Ağustos 2020,Davutlar
847505964,Daire,SAHİBİNDEN ORMANIN İNCİSİ,118,2+1,270.000 TL,05 Ağustos 2020,Davutlar
829128023,Daire,KUSADASİ DAVUTLAR MERKEZ DE YATIRIMLIK DAİRE,80,1+1,168.000 TL,11 Ağustos 2020,Davutlar
841794161,Daire,satılık daire,150,3+1,255.000 TL,16 Temmuz 2020,Davutlar
848348272,Villa,"GÜZELÇAMLIDA YOLUN ALTINDA ,BAKIMLI , MASRAFSIZ TRİPLEKS VİLLA",150,3+1,590.000 TL,08 Ağustos 2020,Güzelçamlı Mh.
839391656,Daire,FİLİZ EMLAKTAN DAVUTLARDA KAPALI MUTFAK 2+1 DAİRE,90,2+1,259.000 TL,08 Ağustos 2020,Davutlar
845142396,Yazlık,*MİS DEN *DENİZE 900 M*HAVUZLU * OTOPARKLI*EŞYALI *DUBLEXS,125,2+1,630.000 TL,28 Temmuz 2020,Davutlar
847764909,Villa,ÇETİN İNŞAATTAN DENİZE 400 MT MESAFEDE SATILIK VİLLA,180,3+1,615.000 TL,06 Ağustos 2020,Davutlar
823779061,Daire,2+1dairemiz,90,2+1,198.000 TL,13 Ağustos 2020,Davutlar
577509080,Daire,MEDSER YAPIDAN DENİZE YAKIN LÜKS DAİRELER,85,2+1,490.000 TL,11 Ağustos 2020,Davutlar
846249928,Daire,Deniz ve doğa manzaralı,60,1+1,215.000 TL,01 Ağustos 2020,Davutlar
844169883,Yazlık,BLACK'den**HAVUZLU SİTE**GENİŞ VERANDALI**MASRA­FSIZ**TRİPLEX**,210,4+1,675.000 TL,25 Temmuz 2020,Davutlar
809091674,Yazlık,Musa ''dan 4 +1 Eşyalı Denize 200 mt Bakımlı Yazlik,250,4+1,650.000 TL,04 Ağustos 2020,Davutlar
821862288,Daire,HAKAN EMLAKTAN SATILIK ARAKAT,125,3+1,200.000 TL,13 Ağustos 2020,Davutlar
850083131,Daire,DAVUTLARDA LÜKS HAVUZLU 2+1DAİRE,95,2+1,410.000 TL,13 Ağustos 2020,Davutlar
820561371,Daire,BORAL YAPI CENGİZ DEN DAVUTLARDA SATLIK DUBLX,147,2+1,320.000 TL,10 Ağustos 2020,Davutlar
836650214,Daire,Davutlarda 4+1 e çevrilebilir deniz ve dağ manzaralı dublex,200,2+1,295.000 TL,30 Temmuz 2020,Davutlar
781418055,Daire,DAVUTLAR MERKEZDE AYRİ MUTFAKLİ 3+1,130,3+1,320.000 TL,10 Ağustos 2020,Davutlar
843969824,Daire,DAVUTLAR MERKEZDE 2 BANYOLU SIFIR 2+1 ZEMİN KAT DAİRE,100,2+1,250.000 TL,24 Temmuz 2020,Davutlar
531306373,Yazlık,ERKEN AL FIRSATI KAÇIRMA DENİZE 750 MT. 4+1 TEK MÜSTAKİL ŞÖMİNE,180,4+1,700.000 TL,24 Temmuz 2020,Güzelçamlı Mh.
842399167,Daire,KUŞADASI DAVUTLAR MERKEZ DE YÜKSEK GİRİŞ 1+1,55,1+1,180.000 TL,18 Temmuz 2020,Davutlar
843186303,Daire,GÜZELÇAMLI MERKEZDE 3+1 sAIFIR DAİRE,140,3+1,500.000 TL,21 Temmuz 2020,Güzelçamlı Mh.
838281221,Daire,kuşadası davutlar merkezde daire 3+1 2 yıllık,135,3+1,265.000 TL,08 Ağustos 2020,Davutlar
845411264,Yazlık,BİRLİK GAYRİMENKUL DEN ACİL SATILIK BAHÇELİ 3+1 YAZLIK,200,3+1,635.000 TL,29 Temmuz 2020,Davutlar
577829049,Daire,MEDSER YAPIDAN 400 DAİRELİK DEV PEOJE; BEYLERBEYİ PRESTİJ PARK,85,2+1,490.000 TL,11 Ağustos 2020,Davutlar
848629571,Yazlık,**HAKAN'DAN**TEK MÜSTAKİL**HAVUZL­U**4+1**VİLLA**,350,4+1,620.000 TL,09 Ağustos 2020,Davutlar
846487035,Daire,KUŞADASI DAVUTLAR SAHİL BÖLGESİ MERKEZİ KONUMDA 2+1 SIFIR DAİRE,100,2+1,248.000 TL,03 Ağustos 2020,Davutlar
844006132,Yazlık,Kuşadası Davutlar da denize yürüme mesafesinde 3+1 yazlık,180,3+1,620.000 TL,24 Temmuz 2020,Davutlar
847748529,Daire,AYDIN KUŞADASI DAVUTLAR,155,3+1,315.000 TL,06 Ağustos 2020,Davutlar
846245213,Daire,Havuzlu sitede deniz manzaralı 1+1,60,1+1,215.000 TL,01 Ağustos 2020,Davutlar
757631447,Daire,"Anadolu inşaat tan davutlarda kaplıcalar mevki 2+1,3+1 daireler",120,3+1,430.000 TL,23 Temmuz 2020,Davutlar
842946223,Yazlık,3 KATLI TRİPLEKS DENİZE 450M BAHÇELİ YAZLIK,190,3+1,700.000 TL,20 Temmuz 2020,Davutlar
843594599,Daire,KUŞADASI DAVUTLAR'DA YAZLIK DAİRE,100,2+1,210.000 TL,23 Temmuz 2020,Davutlar
844759625,Daire,BU FIRSAT KAÇMAZ EN UYGUN SIFIR 2+1,70,2+1,227.000 TL,27 Temmuz 2020,Davutlar
837526353,Daire,kuşadası davutlar merkezde satılık daire,105,2+1,310.000 TL,02 Ağustos 2020,Davutlar
836137512,Yazlık,KUSADASI DAVUTLARDA 4+1 GENIS BAHCELI VILLA,250,4+1,675.000 TL,28 Temmuz 2020,Davutlar
842307483,Daire,KAPİTAL EMLAK'TAN GÜZELÇAMLI'DA DENİZ MANZARALI 3+1 DAİRE,120,3+1,315.000 TL,18 Temmuz 2020,Güzelçamlı Mh.
845756199,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK ÇATI DUBLEKS,175,4+1,400.000 TL,30 Temmuz 2020,Davutlar
